body,fuel,model_date,doors,transmission,engine_displacement,engine_power,mileage,drive_type,wheel,condition,owners,generation,restyling,age,price,brand,features_count
8,0,2009,5,3,2.0,204,155000,2,1,1,2,0,0.0,8.0,1640000,18,50
11,0,2018,5,0,2.4,188,25978,1,1,1,1,4,1.0,1.0,1459000,7,57
11,0,2011,5,3,1.6,125,102840,1,1,1,2,3,0.0,9.0,455000,4,21
6,0,2015,5,3,2.0,220,80700,1,1,1,2,3,0.0,3.0,1545000,16,80
0,0,2010,5,1,3.5,249,130300,2,1,1,1,2,1.0,8.0,969000,13,33
0,0,2010,5,0,2.0,150,164888,1,1,1,3,3,0.0,8.0,710000,7,52
11,0,2015,5,0,2.4,188,66800,1,1,1,1,4,0.0,3.0,1299000,7,50
11,0,2015,5,2,1.6,123,38000,1,1,1,2,3,1.0,5.0,500000,7,26
15,0,2012,5,0,1.6,129,118000,1,1,1,3,2,0.0,8.0,525000,7,20
0,5,2009,5,0,3.0,224,135000,2,1,1,3,1,1.0,10.0,1079900,11,23
0,5,2006,5,0,2.2,160,292000,2,1,1,3,2,0.0,10.0,630000,8,0
14,5,2009,2,2,2.0,140,320000,1,1,1,2,0,0.0,5.0,790000,18,0
11,0,2011,4,0,2.0,184,159000,2,1,1,2,6,0.0,7.0,790000,0,31
0,0,2010,5,2,1.6,117,153444,1,1,1,1,1,0.0,10.0,494000,12,19
15,0,2010,5,2,1.2,70,114432,1,1,1,2,2,1.0,8.0,285000,16,12
11,0,2012,5,1,1.6,114,180000,1,1,1,3,1,1.0,7.0,400000,15,41
0,0,2009,5,2,1.7,80,92000,2,1,1,3,1,1.0,9.0,350000,1,0
0,5,2013,5,0,3.0,218,73000,2,1,1,1,3,0.0,3.0,2800000,0,0
6,0,2017,5,0,1.6,110,110000,1,1,1,1,3,1.0,3.0,729000,16,29
15,0,2010,5,2,1.6,123,75000,1,1,1,3,1,0.0,8.0,450000,6,0
0,0,2008,5,0,3.5,272,150000,2,1,1,2,2,1.0,9.0,980000,11,43
11,0,2009,5,2,1.4,75,173000,1,1,1,3,1,1.0,9.0,205000,15,0
15,0,2008,4,2,1.0,68,91000,1,1,1,3,1,1.0,10.0,325000,3,18
0,0,2014,5,0,3.0,178,80000,2,1,1,3,4,1.0,6.0,1800000,12,54
11,0,2017,5,0,1.6,123,104000,1,1,1,1,4,0.0,3.0,665000,7,0
0,0,2018,5,0,2.0,150,12000,2,1,1,1,4,1.0,2.0,1445000,7,61
11,0,2004,5,2,1.4,94,112000,1,1,1,2,0,0.0,9.0,260000,1,22
0,5,2015,8,0,4.5,272,45500,2,1,1,2,3,1.0,3.0,5200000,9,73
11,0,2011,4,0,1.6,136,57000,0,1,1,3,6,0.0,7.0,1050000,0,19
11,0,2014,5,3,1.4,150,33000,1,1,1,3,0,0.0,4.0,1288000,18,45
11,0,2009,5,2,1.4,75,202082,1,1,1,3,1,1.0,9.0,190000,15,0
11,0,2018,5,0,3.5,249,93500,1,1,1,1,7,0.0,2.0,2774000,9,46
11,5,2012,4,3,2.0,170,140000,1,1,1,1,1,1.0,8.0,1200000,18,71
11,0,2015,5,2,1.6,135,118000,1,1,1,1,1,1.0,5.0,850000,6,35
0,0,2013,5,2,2.0,144,126000,1,1,1,2,2,0.0,6.0,850000,13,45
11,0,2008,4,0,2.0,136,160000,0,1,1,3,5,1.0,10.0,525000,0,0
11,0,2013,4,0,2.0,184,63000,0,1,1,3,6,1.0,7.0,1160000,0,38
0,0,2016,5,0,2.0,143,81350,2,1,1,1,1,0.0,4.0,910000,15,20
6,0,2008,5,3,1.8,152,290000,1,1,1,3,2,1.0,9.0,360000,16,49
11,0,2015,5,0,1.4,107,160000,1,1,1,2,3,1.0,5.0,450000,7,16
0,5,2018,5,0,3.0,400,23000,2,1,1,1,1,0.0,1.0,8000000,0,0
6,0,2017,5,3,1.8,180,138000,1,1,1,1,3,1.0,3.0,900000,16,0
0,5,2009,5,0,4.4,313,142000,2,1,1,2,3,1.0,9.0,1800000,8,0
15,0,2011,5,2,1.6,125,119000,1,1,1,2,3,0.0,9.0,455000,4,48
0,0,2010,5,2,2.0,150,125000,1,1,1,2,1,0.0,7.0,710000,6,0
11,0,2012,4,0,4.4,450,195000,2,1,1,2,5,1.0,8.0,958000,0,0
0,5,2015,5,2,1.5,109,34440,2,1,1,1,1,1.0,3.0,759000,15,38
0,0,2014,5,0,2.0,150,67500,1,1,1,1,3,1.0,6.0,965000,7,21
0,0,2013,5,0,2.0,150,63000,1,1,1,2,1,1.0,5.0,1000000,6,53
11,0,2009,5,0,1.6,124,133500,1,1,1,2,1,0.0,9.0,359000,1,3
15,0,2012,5,3,1.6,122,62725,1,1,1,2,3,0.0,6.0,860000,11,45
0,0,2009,5,0,2.4,175,94059,2,1,1,3,2,0.0,8.0,858000,7,21
0,0,2015,5,0,2.0,150,118937,2,1,1,2,1,1.0,5.0,1295000,10,49
15,5,2013,5,0,2.0,184,88000,2,1,1,2,0,0.0,6.0,1475000,0,0
12,5,2011,5,0,1.7,136,188000,1,1,1,1,1,0.0,7.0,670000,6,59
11,0,2009,5,2,1.6,105,142000,1,1,1,2,5,0.0,9.0,360000,18,0
6,0,2012,5,2,1.6,90,173000,1,1,1,3,1,0.0,4.0,420000,16,0
0,0,2015,5,3,1.6,177,17000,2,1,1,1,3,0.0,4.0,1400000,6,0
11,0,2009,5,2,1.6,105,109000,1,1,1,2,5,0.0,7.0,450000,18,0
11,0,2009,5,0,2.0,150,136500,1,1,1,2,6,0.0,8.0,690000,6,6
6,0,2017,5,3,1.8,180,17200,1,1,1,2,3,1.0,3.0,1300000,16,46
11,0,2011,4,0,1.6,136,125000,0,1,1,1,6,0.0,6.0,950000,0,48
0,0,2007,5,0,2.0,170,144827,2,1,1,2,1,0.0,10.0,751000,18,29
11,0,2015,5,0,1.6,123,192024,1,1,1,1,3,1.0,3.0,585000,7,23
12,5,2005,5,3,2.0,140,150000,1,1,1,1,0,0.0,10.0,650000,18,36
15,0,2008,5,1,1.7,116,118000,1,1,1,3,1,1.0,9.0,550000,11,33
3,0,2014,4,0,2.0,245,67000,0,1,1,2,4,0.0,5.0,2070000,11,0
11,5,2015,4,0,3.0,320,20819,2,1,1,1,6,0.0,2.0,5099998,0,31
0,0,2010,5,2,2.0,135,103000,2,1,1,2,1,0.0,7.0,560000,15,18
11,0,2006,5,0,1.6,107,92859,1,1,1,2,1,0.0,9.0,369000,13,27
15,0,2012,5,2,1.6,129,25000,1,1,1,1,2,0.0,6.0,729999,7,42
11,0,2009,5,2,1.6,106,100000,1,1,1,2,1,0.0,8.0,340000,15,19
12,0,2015,5,3,1.6,135,43000,1,1,1,1,2,1.0,2.0,999000,7,57
11,0,2010,5,0,1.6,123,149000,1,1,1,3,1,0.0,9.0,475000,6,63
0,0,2010,5,1,2.5,169,192000,2,1,1,2,2,1.0,9.0,740000,13,0
0,0,2010,5,0,3.0,306,85000,2,1,1,2,2,1.0,7.0,1500000,0,0
15,0,2016,5,0,1.6,132,43500,1,1,1,1,2,1.0,2.0,899999,7,44
11,5,2011,4,0,2.0,184,100000,2,1,0,1,6,0.0,8.0,80000,0,0
9,5,2006,5,2,2.5,136,232000,2,1,1,1,4,0.0,8.0,1100000,12,0
11,0,2008,5,0,1.8,140,177000,1,1,1,1,8,1.0,9.0,607950,5,7
0,5,2013,5,0,4.4,339,105000,2,1,1,2,2,0.0,5.0,3300000,8,85
0,0,2012,5,0,4.7,435,144860,2,1,1,1,2,0.0,7.0,1890000,11,63
11,0,2011,4,0,2.0,184,99000,2,1,1,2,6,0.0,6.0,1180000,0,50
15,0,2007,5,2,1.8,125,168000,1,1,1,3,2,1.0,9.0,385000,4,33
0,5,2017,5,0,2.0,240,19000,2,1,1,2,1,0.0,2.0,4100000,8,65
12,0,2015,5,0,1.6,130,17000,1,1,1,1,2,1.0,2.0,950000,7,44
0,0,2016,5,0,1.6,150,34588,1,1,1,1,2,0.0,3.0,1329000,14,57
0,0,2010,5,1,2.5,169,142000,2,1,1,2,2,1.0,9.0,675000,13,23
15,0,2009,5,2,1.4,95,130000,1,1,1,1,2,1.0,9.0,400000,7,20
15,0,2014,5,0,1.5,150,22500,1,1,1,1,3,1.0,2.0,1099000,4,65
11,0,2012,5,0,2.5,192,75648,1,1,1,3,3,0.0,6.0,957000,10,40
11,0,2010,5,0,1.6,123,134494,1,1,1,3,1,0.0,8.0,448000,6,19
11,0,2009,5,2,1.6,105,117690,1,1,1,3,5,0.0,9.0,335000,18,26
0,5,2010,5,0,3.0,258,120000,2,1,1,2,2,0.0,9.0,1150000,0,38
11,0,2012,4,3,4.4,560,46203,0,1,1,1,3,0.0,7.0,2799000,0,48
0,5,2018,5,0,3.0,249,29711,2,1,1,1,3,0.0,1.0,4299000,18,64
11,5,2013,4,0,3.0,258,130000,2,1,1,2,6,1.0,7.0,1530530,0,52
8,5,2010,9,0,2.1,163,210846,2,1,1,1,2,1.0,10.0,1200000,11,17
8,5,2010,5,0,2.1,163,235912,2,1,1,2,1,1.0,8.0,1550000,11,0
11,0,2015,4,0,1.5,136,37000,0,1,1,2,6,1.0,4.0,1270000,0,48
11,0,2017,5,0,2.4,188,25000,1,1,1,1,7,1.0,1.0,1440000,6,53
11,0,2009,5,0,1.6,105,37604,1,1,1,1,5,0.0,6.0,599000,18,17
11,0,2013,5,0,3.8,334,58000,0,1,1,2,2,1.0,5.0,2050000,6,95
0,0,2015,5,1,2.4,167,108000,2,1,1,1,3,1.0,4.0,1350000,12,62
0,0,2009,5,3,1.4,122,129069,1,1,1,2,1,0.0,7.0,519900,16,20
0,0,2009,5,0,2.3,238,102000,2,1,1,3,1,1.0,10.0,559000,10,22
11,0,2011,5,2,1.4,107,171000,1,1,1,3,3,0.0,6.0,350000,7,14
15,0,2011,4,3,1.4,160,89000,1,1,1,2,2,0.0,6.0,1200000,18,0
0,0,2010,5,1,2.0,141,58200,2,1,1,3,1,1.0,8.0,590000,13,33
0,5,2015,5,0,2.0,190,110000,2,1,1,1,2,0.0,5.0,1515000,0,58
0,0,2012,5,0,2.0,150,74684,0,1,1,3,1,1.0,6.0,896000,0,26
0,0,2009,5,0,2.4,166,101852,2,1,1,2,3,1.0,9.0,983000,5,31
11,0,2011,5,2,1.4,107,277670,1,1,1,2,3,0.0,7.0,375000,7,0
6,0,2012,5,2,1.6,90,63000,1,1,1,1,1,0.0,4.0,620000,16,0
11,0,2016,5,0,2.0,150,39000,1,1,1,2,3,1.0,2.0,930000,7,41
11,0,2012,5,0,2.0,150,190800,1,1,1,1,3,0.0,6.0,965000,10,19
11,0,2015,5,0,2.5,192,42500,1,1,1,2,3,1.0,2.0,1450000,10,69
6,0,2008,5,3,1.8,152,190000,1,1,1,2,2,1.0,9.0,450000,16,40
0,0,2016,5,3,2.0,180,33339,2,1,1,1,2,0.0,3.0,1777000,18,52
11,0,2011,5,0,2.0,178,126000,1,1,1,1,1,0.0,6.0,900000,6,55
8,5,2014,6,0,2.1,190,59000,0,1,1,1,2,0.0,6.0,2890000,11,48
11,0,2006,5,0,1.8,156,130000,0,1,1,2,3,0.0,10.0,665000,11,53
15,0,2006,4,0,0.7,52,42000,1,0,1,1,0,0.0,8.0,395000,5,38
0,5,2015,5,0,2.2,200,89955,2,1,1,1,3,1.0,3.0,1745000,6,0
0,0,2010,5,1,2.0,141,134000,2,1,1,2,1,1.0,9.0,700000,13,0
0,0,2009,5,0,5.5,388,130000,2,1,1,3,1,1.0,10.0,1100000,11,0
11,0,2014,5,0,1.6,110,30000,1,1,1,1,5,1.0,1.0,799000,18,0
0,0,2016,5,0,2.0,143,38925,2,1,1,2,1,0.0,4.0,841500,15,61
6,0,2013,5,3,1.8,180,78500,1,1,1,1,3,0.0,4.0,1020000,16,66
11,0,2008,5,0,2.0,156,113000,1,1,1,2,2,0.0,9.0,590000,7,30
15,0,2007,5,0,1.6,120,110000,1,1,1,2,1,0.0,9.0,335000,14,15
0,0,2011,5,2,2.0,160,120000,2,1,1,1,1,0.0,7.0,820000,10,21
11,0,2017,5,0,2.4,188,32000,1,1,1,1,7,1.0,3.0,1490000,6,65
0,5,2012,5,0,2.2,197,182320,2,1,1,1,2,1.0,7.0,997000,7,18
0,0,2015,5,0,2.0,238,3807,2,1,1,1,4,0.0,1.0,3700000,9,63
15,0,2007,5,2,1.6,120,246000,1,1,1,1,1,0.0,10.0,275000,14,8
11,0,2015,5,0,2.4,188,28000,1,1,1,2,4,0.0,3.0,1500000,7,62
0,0,2009,5,2,2.4,175,134950,2,1,1,2,2,0.0,8.0,890000,7,0
15,0,2018,5,3,1.3,150,109,1,1,1,1,4,0.0,1.0,1860000,11,68
0,0,2010,5,2,1.6,117,146000,1,1,1,3,1,0.0,9.0,480000,12,0
6,0,2017,5,2,1.6,90,60000,1,1,1,1,1,1.0,3.0,715000,16,34
15,0,2007,5,0,1.6,115,150000,0,1,1,3,1,1.0,10.0,457000,0,0
2,0,2008,5,2,1.6,90,180000,1,1,1,1,2,0.0,8.0,380000,3,14
0,0,2011,5,3,1.4,150,66466,1,1,1,2,1,1.0,5.0,975000,18,0
11,0,2008,4,0,3.0,326,211000,0,1,1,3,5,0.0,9.0,1100000,0,0
15,0,2011,5,2,1.6,125,129600,1,1,1,2,3,0.0,9.0,450000,4,31
6,0,2012,5,0,1.6,105,36054,1,1,1,3,1,0.0,6.0,470000,16,24
15,0,2010,5,2,1.6,123,50000,1,1,1,1,1,0.0,7.0,525000,6,18
0,0,2014,5,3,1.6,122,49257,1,1,1,3,1,0.0,4.0,735000,4,38
15,0,2007,5,0,1.6,115,57000,0,1,1,2,1,1.0,10.0,690000,0,12
11,0,2013,4,0,2.0,184,96000,0,1,1,2,6,1.0,7.0,1025000,0,0
2,5,2008,5,2,1.5,68,117000,1,1,1,2,2,0.0,10.0,375000,15,19
6,0,2013,5,3,1.4,150,102000,1,1,1,2,3,0.0,4.0,790000,16,39
15,0,2012,5,3,1.2,105,56249,1,1,1,3,7,0.0,7.0,600000,18,17
0,0,2009,5,0,2.0,150,163000,0,1,1,3,1,0.0,9.0,630000,0,0
0,5,2015,5,0,3.0,249,22000,2,1,1,1,1,0.0,4.0,3900000,11,0
11,0,2018,5,0,1.5,184,10100,2,1,1,1,4,1.0,1.0,2149000,11,34
2,0,2012,5,2,1.6,98,168000,1,1,1,1,2,1.0,8.0,480000,14,0
0,0,2009,5,0,4.4,555,218000,2,1,1,1,1,0.0,8.0,1800000,0,0
11,0,2011,5,3,1.6,125,117600,1,1,1,3,3,0.0,7.0,455000,4,19
11,0,2009,5,0,1.6,109,205000,1,1,1,2,1,0.0,9.0,350000,1,22
11,0,2014,5,0,1.6,110,16983,1,1,1,1,5,1.0,1.0,897000,18,40
9,5,2006,5,0,2.5,136,99991,2,1,1,1,4,0.0,8.0,855000,12,12
0,0,2012,5,1,2.4,167,140660,2,1,1,2,3,0.0,6.0,920000,12,0
12,0,2011,5,2,1.6,105,102574,1,1,1,3,3,0.0,7.0,470000,4,22
12,0,2014,5,2,1.6,105,89100,1,1,1,2,3,1.0,5.0,465000,4,31
0,5,2015,8,0,4.5,272,113000,2,1,1,1,3,1.0,4.0,4370000,9,63
0,0,2012,5,0,4.7,435,160000,2,1,1,2,2,0.0,7.0,2030000,11,60
0,0,2009,5,0,5.5,388,86000,2,1,1,2,1,1.0,8.0,2350000,11,80
11,0,2010,5,0,1.6,123,70000,1,1,1,1,1,0.0,7.0,520000,6,15
11,0,2009,5,0,1.4,95,295000,1,1,1,1,2,1.0,10.0,305000,7,0
0,0,2010,5,1,2.0,141,115000,2,1,1,3,2,1.0,8.0,750000,13,57
11,0,2008,5,0,1.6,105,102000,1,1,1,2,2,0.0,10.0,510000,10,18
0,0,2014,5,1,2.4,188,126000,2,1,1,2,4,1.0,5.0,1450000,5,43
15,0,2015,5,3,1.6,135,79000,1,1,1,1,2,1.0,5.0,890000,7,60
0,0,2013,5,1,2.0,144,99000,2,1,1,1,2,0.0,6.0,1050000,13,59
0,5,2013,5,0,3.0,218,34000,2,1,1,3,3,0.0,4.0,2800000,0,0
0,5,2011,5,0,2.0,140,115015,2,1,1,2,1,1.0,7.0,1020000,18,59
0,0,2014,5,0,2.0,238,111957,2,1,1,1,1,0.0,5.0,2095000,9,29
0,0,2015,5,1,2.4,167,29000,2,1,1,1,3,1.0,4.0,1550000,12,32
11,5,2019,4,0,3.0,249,11700,2,1,1,1,6,1.0,0.0,5570000,0,82
12,5,2008,5,3,1.6,105,192000,1,1,1,3,2,1.0,9.0,619000,16,43
0,5,2008,7,0,3.0,250,221000,2,1,1,2,1,0.0,9.0,1300000,7,80
0,5,2012,5,0,2.1,170,80000,2,1,1,1,1,1.0,5.0,1700000,11,25
15,0,2009,5,2,1.4,75,240000,1,1,1,1,2,0.0,10.0,230000,3,0
11,0,2015,5,0,2.0,150,130000,1,1,1,3,1,1.0,5.0,740000,6,0
12,5,2008,5,3,2.0,140,202000,1,1,1,1,2,0.0,9.0,825000,16,59
6,0,2012,5,2,1.6,90,237684,1,1,1,1,1,0.0,3.0,428000,16,32
11,0,2015,5,2,1.6,123,200000,1,1,1,1,3,1.0,4.0,455000,7,0
11,0,2010,5,0,1.6,140,195706,1,1,1,2,5,0.0,9.0,530000,6,0
11,0,2011,4,0,1.6,136,70500,0,1,1,3,6,0.0,6.0,970000,0,23
0,0,2013,5,1,2.0,144,21402,2,1,1,1,2,0.0,2.0,1350000,13,41
11,0,2011,5,2,1.4,107,92000,1,1,1,3,3,0.0,8.0,430000,7,28
0,0,2012,5,0,2.4,175,100000,2,1,1,2,2,1.0,7.0,1030000,7,34
11,0,2012,5,0,1.6,102,79350,1,1,1,1,3,0.0,3.0,450000,13,0
11,0,2014,5,2,1.6,90,379000,1,1,1,1,5,1.0,5.0,289000,18,0
11,0,2008,5,0,1.6,126,392000,1,1,1,1,2,0.0,8.0,380000,7,0
0,0,2010,5,1,3.5,249,190200,2,1,1,3,2,1.0,9.0,700000,13,27
11,0,2013,5,0,2.0,150,106000,1,1,1,3,3,0.0,6.0,755000,7,42
11,0,2009,5,0,1.8,141,87000,1,1,1,3,1,0.0,9.0,400000,1,39
11,0,2014,5,0,1.6,110,106000,1,1,1,1,5,1.0,4.0,520000,18,37
15,0,2007,5,0,1.6,100,127000,1,1,1,2,2,1.0,10.0,365000,4,36
11,0,2011,5,2,1.4,107,130000,1,1,1,2,3,0.0,7.0,419000,7,0
11,0,2008,5,2,1.6,126,155000,1,1,1,1,2,0.0,10.0,450000,7,0
6,0,2013,5,0,1.6,110,272300,1,1,1,3,3,0.0,4.0,540000,16,0
11,0,2015,5,0,2.0,150,80000,1,1,1,1,1,1.0,5.0,795000,6,0
0,0,2010,5,0,2.0,135,142500,1,1,1,1,1,0.0,8.0,495000,15,29
11,0,2010,5,2,1.4,107,136486,1,1,1,1,1,0.0,6.0,425000,6,13
0,0,2010,5,1,2.0,141,99582,1,1,1,2,1,1.0,8.0,687000,13,33
15,0,2010,5,2,1.2,70,129000,1,1,1,3,2,1.0,7.0,240000,16,0
0,5,2010,5,0,2.0,184,228387,2,1,1,3,2,0.0,9.0,986000,0,40
11,0,2009,5,2,1.6,106,275000,1,1,1,3,1,0.0,7.0,255000,15,0
0,0,2011,5,0,2.5,192,62000,2,1,1,3,1,0.0,7.0,950000,10,0
15,0,2012,5,2,1.6,129,67236,1,1,1,3,2,0.0,6.0,650000,7,0
0,0,2011,5,1,2.5,171,127000,2,1,1,3,1,1.0,8.0,789000,15,53
11,0,2008,5,2,1.6,126,117000,1,1,1,3,2,0.0,9.0,467000,7,0
0,0,2012,5,2,2.4,175,130000,2,1,1,2,2,1.0,7.0,1000000,7,56
0,0,2012,5,1,1.8,140,118000,1,1,1,2,1,1.0,6.0,700000,12,29
0,5,2017,5,0,3.0,249,34986,2,1,1,1,3,0.0,1.0,3333000,0,73
11,0,2017,5,0,1.6,123,7500,1,1,1,1,4,0.0,1.0,945000,7,32
15,0,2013,5,2,1.6,82,88591,1,1,1,2,2,0.0,6.0,420000,15,14
11,0,2015,5,2,1.6,123,71687,1,1,1,1,3,1.0,3.0,650000,7,20
12,0,2009,5,1,2.5,167,158000,2,1,1,1,4,0.0,8.0,1050000,17,48
0,0,2012,5,0,5.7,367,135000,2,1,1,2,3,1.0,5.0,3500000,9,0
12,0,2011,5,2,1.6,125,148000,1,1,1,2,3,0.0,7.0,450000,4,0
11,0,2018,5,0,2.4,188,22000,1,1,1,1,4,1.0,1.0,1490000,7,64
0,0,2015,8,0,5.7,367,55000,2,1,1,2,3,1.0,3.0,5550000,9,0
11,0,2014,5,2,1.4,125,52674,1,1,1,1,5,1.0,2.0,731000,18,42
0,0,2016,5,3,2.0,180,28838,2,1,1,1,2,0.0,2.0,2045000,18,43
0,0,2016,5,0,2.0,149,88516,2,1,1,1,1,0.0,3.0,1048000,6,21
15,0,2008,5,0,1.4,100,169000,1,1,1,3,1,0.0,10.0,340000,6,44
11,0,2009,5,2,1.6,102,202000,1,1,1,2,1,1.0,7.0,300000,15,0
15,0,2009,5,3,1.4,85,74000,1,1,1,1,5,0.0,8.0,450000,18,26
11,0,2008,4,0,4.4,407,276092,2,1,1,1,5,0.0,10.0,850000,0,0
11,5,2017,4,0,2.0,190,33300,2,1,1,1,7,0.0,1.0,2532000,0,67
0,5,2015,8,0,4.5,272,82151,2,1,1,1,3,1.0,4.0,3770000,9,63
11,0,2013,5,2,2.0,150,137000,1,1,1,2,3,1.0,6.0,780000,7,48
0,5,2009,5,0,3.0,224,216807,2,1,1,1,1,1.0,10.0,1050000,11,0
0,0,2009,5,2,1.6,120,160300,1,1,1,3,1,0.0,9.0,505000,14,18
11,0,2008,4,0,4.4,407,238913,2,1,1,1,5,0.0,10.0,710000,0,51
0,0,2015,5,0,2.0,238,23000,2,1,1,1,4,0.0,1.0,3215000,9,0
15,0,2011,5,0,1.8,142,75000,1,1,1,3,9,0.0,7.0,769000,5,49
11,0,2011,5,0,1.6,115,56044,1,1,1,3,2,0.0,7.0,400000,1,0
0,0,2009,5,0,2.4,174,149575,2,1,1,1,2,1.0,9.0,818000,6,51
6,0,2013,5,3,1.2,105,127000,1,1,1,2,3,0.0,6.0,520000,16,33
11,0,2014,5,0,1.6,123,125000,1,1,1,2,1,1.0,4.0,560000,6,0
12,0,2012,5,2,1.6,129,100000,1,1,1,2,2,0.0,7.0,625000,7,35
11,0,2018,5,0,2.0,150,96000,1,1,1,2,4,1.0,2.0,1000000,7,0
0,0,2011,5,3,1.4,150,88149,1,1,1,1,1,1.0,4.0,909000,18,18
11,0,2015,5,0,1.6,123,30630,1,1,1,2,3,1.0,3.0,645000,7,31
15,0,2007,3,0,1.6,115,109000,0,1,1,2,1,1.0,10.0,450000,0,0
15,7,2017,5,0,0.0,170,260,0,1,1,1,1,1.0,0.0,3330000,0,2
6,0,2012,5,3,1.4,125,127208,1,1,1,1,1,0.0,4.0,639000,16,22
15,0,2011,5,0,1.6,120,74900,1,1,1,2,1,1.0,9.0,360000,14,21
15,0,2007,5,0,1.6,100,259855,1,1,1,2,2,1.0,10.0,345000,4,44
0,0,2015,5,0,2.0,150,50500,2,1,1,1,1,1.0,5.0,1099000,10,39
11,0,2009,5,2,1.6,105,95229,1,1,1,3,5,0.0,9.0,398000,18,0
0,0,2010,5,0,3.6,249,216399,2,1,1,2,2,0.0,8.0,1135000,18,33
0,0,2010,5,2,2.0,141,118000,1,1,1,2,1,1.0,7.0,705000,13,13
6,0,2000,5,2,1.4,75,107633,1,1,1,1,1,1.0,10.0,315000,16,9
11,0,2010,5,0,1.6,120,176000,1,1,1,2,2,0.0,6.0,450000,3,0
0,0,2010,5,1,1.6,117,46000,1,1,1,1,1,0.0,8.0,679000,13,46
11,0,2010,4,0,2.0,245,190000,2,1,1,2,6,0.0,7.0,1200000,0,47
11,0,2014,5,2,1.6,123,89417,1,1,1,2,1,1.0,6.0,495000,6,16
8,0,2010,5,0,3.5,272,255000,2,1,1,3,1,1.0,9.0,990000,11,0
11,0,2013,5,0,1.6,132,82000,1,1,1,3,5,1.0,6.0,620000,6,0
11,0,2013,4,0,2.0,184,93000,0,1,1,3,6,1.0,5.0,1370000,0,45
11,0,2014,5,2,1.6,90,51000,1,1,1,1,5,1.0,2.0,590000,18,0
11,5,2016,4,0,3.0,249,30000,2,1,1,2,7,0.0,2.0,3500000,0,0
11,0,2013,5,2,1.6,132,79000,1,1,1,1,5,1.0,6.0,700000,6,32
11,0,2010,5,2,1.6,115,111000,1,1,1,2,2,0.0,6.0,430000,3,0
0,5,2009,5,3,1.6,112,140000,1,1,1,2,1,0.0,8.0,700000,14,0
11,0,2009,5,2,1.6,102,108000,1,1,1,3,1,1.0,9.0,325000,15,24
15,0,2012,5,2,1.6,129,69987,1,1,1,1,2,0.0,5.0,745000,7,8
9,5,2017,5,0,3.0,258,261,2,1,1,1,1,0.0,1.0,3959000,11,58
0,0,2015,5,0,2.0,150,60387,2,1,1,1,3,0.0,4.0,1395000,6,29
9,5,2011,5,2,3.2,200,184000,2,1,1,2,3,0.0,8.0,1325000,4,0
11,0,2014,5,2,1.6,123,106475,1,1,1,1,1,1.0,6.0,497000,6,24
15,0,2008,5,0,1.6,124,35000,1,1,1,2,1,0.0,10.0,650000,7,20
0,0,2011,5,1,3.5,249,148000,2,1,1,3,2,1.0,9.0,660000,13,62
0,0,2009,5,3,1.2,105,138000,1,1,1,3,1,0.0,9.0,470000,16,44
11,0,2011,4,0,1.6,136,97700,0,1,1,3,6,0.0,6.0,1010000,0,18
0,5,2010,5,0,2.5,190,126000,2,1,1,3,3,1.0,10.0,825000,13,55
0,0,2009,5,0,5.0,510,197235,2,1,1,1,3,1.0,10.0,986000,8,0
11,0,2008,4,3,1.8,152,120000,1,1,1,2,1,0.0,9.0,686000,18,0
15,0,2010,5,2,1.6,123,87016,1,1,1,2,1,0.0,8.0,450000,6,32
0,0,2010,5,0,3.0,306,184000,2,1,1,2,2,1.0,9.0,1040000,0,0
9,5,2013,5,0,2.5,136,217000,2,1,1,1,4,1.0,7.0,950000,12,39
0,0,2014,5,3,1.6,122,48000,1,1,1,1,1,0.0,6.0,750000,4,43
10,0,2009,2,0,2.0,184,58000,0,1,1,2,2,0.0,8.0,1600000,0,42
0,0,2016,5,3,1.4,150,28000,1,1,1,1,2,0.0,2.0,1550000,18,30
2,0,2010,5,2,1.2,86,56000,1,1,1,3,3,1.0,8.0,570000,18,22
3,0,2017,4,0,2.3,317,5480,0,1,1,1,6,1.0,2.0,3750000,4,0
11,0,2012,5,2,1.6,102,98500,1,1,1,3,3,0.0,7.0,380000,13,30
11,0,2010,5,0,2.4,180,160000,1,1,1,2,3,0.0,8.0,820000,7,52
11,0,2010,5,0,1.6,123,196000,1,1,1,1,1,0.0,7.0,400000,6,12
11,0,2009,5,2,1.8,141,127000,1,1,1,1,1,0.0,9.0,420000,1,27
0,5,2014,5,0,2.2,150,73000,2,1,1,3,1,0.0,5.0,1650000,8,55
11,0,2015,5,0,2.5,192,63000,1,1,1,2,3,1.0,4.0,1199000,10,0
11,0,2014,5,0,1.6,123,70000,1,1,1,2,1,1.0,5.0,595000,6,0
11,0,2006,5,0,3.0,231,140000,2,1,1,3,3,0.0,10.0,900000,11,0
15,0,2008,4,3,1.4,160,106000,1,1,1,1,3,0.0,8.0,915000,18,41
6,0,2017,5,3,1.4,150,121487,1,1,1,1,3,1.0,2.0,945000,16,18
15,0,2014,5,0,1.5,150,118000,1,1,1,3,3,1.0,4.0,520000,4,52
0,0,2010,5,0,2.0,135,180000,2,1,1,1,1,0.0,6.0,560000,15,0
11,0,2010,5,3,2.0,200,112200,1,1,1,3,4,1.0,7.0,635000,4,26
0,0,2010,5,0,2.0,135,128000,1,1,1,2,1,0.0,6.0,560000,15,30
